data,hits,visitors
1619849/0001619849-15-000502/primary_doc.xml,1,1
836687/0000837276-00-000042/-index-headers.html,1,1
1176231/0001023175-11-000357/R1.htm,1,1
1027596/0000894189-17-003297/Financial_Report.xlsx,1,1
1361579/0001193125-07-261327/miles-director-2006-11-29.shtml,1,1
39899/0001123292-11-000919/-index-headers.html,1,1
51143/0001181431-06-062661/-index-headers.html,1,1
102752/0001450186-17-000010/primary_doc.html,1,1
1468910/0001144204-12-061748/-index-headers.html,1,1
51143/0001181431-13-053958/-index-headers.html,1,1
1130866/0001104659-11-061017/-index-headers.html,1,1
1204/0001174947-17-000185/bdl-20161231.xml,1,1
892112/0000927356-00-001895/0002.txt,1,1
1297989/0001144204-17-011873/gtm.js,1,1
836687/0000836687-07-000099/-index-headers.html,1,1
1022408/0001140361-16-089050/gtm.js,1,1
31734/0001437749-16-031922/mkrs-20160331.xml,1,1
51143/0001181431-03-014287/-index-headers.html,1,1
1277902/0001181431-13-063410/-index-headers.html,1,1
932278/0000932278-97-000008/10.107.10,1,1
84748/0000084748-09-000052/-index-headers.html,1,1
1180079/0001193125-17-043683/.txt,1,1
1141391/0001140361-12-033633/-index-headers.html,1,1
829224/0000829224-15-000038/wallet.dat,1,1
881791/0000881791-98-000006/.txt,1,1
1009254/0001009254-16-000011/gtm.start,1,1
1041856/0000092103-01-000005/0001.htm,1,1
1568292/0001193125-17-210646/primary_doc.xml,1,1
1063537/0001140361-17-017415/Financial_Report.xls,1,1
163297/0001632970-16-000136/gahr-20160630.xml,1,1
1583965/0001583965-17-000008/R1.htm,1,1
1374128/0000000000-16-090711/gtm.js,1,1
354952/0001012870-97-001861/.txt,1,1
51143/0001181431-03-014272/-index-headers.html,1,1
1297989/0001144204-17-022021/gtm.start,1,1
1122411/0000950103-09-000313/-index-headers.html,1,1
722051/0000722051-00-000076/0003.txt,1,1
5272/0001225208-12-018832/-index-headers.html,1,1
1048695/0001209191-16-135055/gtm.js,1,1
814456/0001008654-97-000006/.txt,1,1
39899/0001123292-08-000328/-index-headers.html,1,1
1631202/0001631202-15-000002/primary_doc.xml,1,1
1580732/0001193125-14-056089/squires-chairman-2008-05-01.shtml,1,1
7323/0000065984-14-000139/gtm.start,1,1
1143548/0001143548-07-003327/primary_doc.xml,1,1
904548/0001090537-17-000006/gtm.js,1,1
1479/0001264931-16-000380/viva-20160430.xml,1,1
1092914/0001092914-15-017164/primary_doc.xml,1,1
783284/0001050502-01-000163/0004.txt,1,1
202584/0000065984-01-000070/0004.txt,1,1
888530/0000888530-15-000002/gtm.start,1,1
140566/0001683168-17-000556/prdc-20161231.xml,1,1
51143/0001181431-05-058088/-index-headers.html,1,1
876947/0000914317-01-000232/0003.txt,1,1
1137192/0000914121-04-000513/R1.htm,1,1
1417663/0001437749-11-008466/-index-headers.html,1,1
791996/0001193125-05-065630/R1.htm,1,1
1524093/0001524093-11-000268/primary_doc.xml,1,1
1307591/0001051170-05-000191/R1.htm,1,1
1076405/0001209191-08-044287/doc4.html,1,1
1591835/0001012975-16-001586/xslX07/primary_doc.xml,1,1
1590695/0001437749-17-011901/R19.htm,1,1
19617/0000019617-00-000097/-index-headers.html,1,1
1604416/0000905718-17-000294/.txt,1,1
1563922/0001615774-16-005874/R1.htm,1,1
1427437/0000065984-15-000054/gtm.js,1,1
1475370/0001475370-10-000005/primary_doc.xml,1,1
51434/0000950117-01-000558/0005.txt,1,1
1377610/0001056404-07-001266/R1.htm,1,1
1597891/0001597891-14-000033/R1.htm,1,1
70145/0001299933-09-002577/-index-headers.html,1,1
915866/0000927016-00-002411/0004.txt,1,1
1438133/0001564590-17-007549/xsl/FilingSummary.xml,1,1
1018724/0001294188-05-000053/-index-headers.html,1,1
50863/0001127602-17-016678/form4.html,1,1
76149/0001144204-13-061364/-index-headers.html,1,1
927653/0001193125-17-215716/Financial_Report.xls,1,1
1001039/0001001039-17-000033/wf-form4_148470127281070.html,1,1
916457/0000916457-03-000015/-index-headers.html,1,1
87471/0001144204-17-008550/ahpi-20161231.xml,1,1
1529864/0001564590-16-020548/R1.htm,1,1
1374128/0001235802-17-000003/gtm.js,1,1
1201792/0001209191-09-047719/doc4.html,1,1
883324/0000912057-00-012269/EX-10.7,1,1
1464423/0000905148-10-000218/-index-headers.html,1,1
804121/0000950109-01-000823/0003.txt,1,1
1025835/0001025835-17-000057/gtm.js,1,1
803164/0001387131-13-004229/-index-headers.html,1,1
891106/9999999997-13-009748/.txt,1,1
1539768/0001539768-12-000036/primary_doc.xml,1,1
1333675/0001144204-10-002130/R1.htm,1,1
747540/0001013762-10-002165/.hdr.sgml,1,1
827100/0001012118-00-000085/0005.txt,1,1
1558441/0001558441-17-000013/report.css,1,1
717605/0000717605-01-000008/0011.txt,1,1
51143/0001181431-08-030267/-index-headers.html,1,1
1001039/0001001039-06-000035/-index-headers.html,1,1
1294133/0001209191-17-012360/doc4.html,1,1
319200/0000319200-16-000271/primary_doc.xml,1,1
101844/0001021408-01-001993/0002.txt,1,1
1697574/0001571049-17-006000/Financial_Report.xls,1,1
915803/0000949303-00-000207/0004.htm,1,1
1535174/0001535174-15-175015/primary_doc.xml,1,1
1082324/0001140361-12-036102/-index-headers.html,1,1
791915/0001193125-08-201400/.txt,1,1
1420707/0001420707-13-022629/primary_doc.xml,1,1
51143/0001181431-05-063861/-index-headers.html,1,1
883670/0000921895-01-000163/0004.txt,1,1
778438/0001246360-13-000085/.txt,1,1
1311230/0001311230-17-000056/R17.htm,1,1
65984/0000065984-17-000101/gtm.start,1,1
42582/0001564590-17-001142/gtq4201610k.htm,1,1
320351/0000718891-09-000005/-index-headers.html,1,1
1042431/0001012870-01-001443/0001.txt,1,1
1298824/0000949353-13-000202/R1.htm,1,1
1228028/0001104659-06-036736/R1.htm,1,1
1541401/0001209191-16-103346/gtm.start,1,1
38074/0000950123-11-072849/-index-headers.html,1,1
1040587/0000898432-01-000248/0001.txt,1,1
887153/0000891092-13-004597/R1.htm,1,1
1481353/0001481353-17-000002/primary_doc.xml,1,1
1041803/0001206774-03-000904/-index-headers.html,1,1
1281845/0001078782-17-000544/Financial_Report.xls,1,1
46601/0000046601-01-000006/0002.txt,1,1
822973/0000950153-97-001299/EX-10.1,1,1
1379041/0001379041-17-000061/gtm.start,1,1
908754/0001042167-00-000053/0005.txt,1,1
72971/0001193125-17-216167/Financial_Report.xls,1,1
1459862/0000930413-11-002296/gtm.js,1,1
1469302/0001469302-09-000006/primary_doc.xml,1,1
1026662/0001104659-10-036258/gtm.start,1,1
1056831/0000919574-16-011123/gtm.js,1,1
37472/0001171843-14-003026/.txt,1,1
1610148/0001610148-16-000042/R1.htm,1,1
1613490/0001613490-15-003770/primary_doc.xml,1,1
1499084/0001499084-10-033595/primary_doc.xml,1,1
1053532/0001181431-08-001004/-index-headers.html,1,1
117867/0001193125-16-758802/alny-20160930.xml,1,1
1179392/0000919574-17-001917/primary_doc.html,1,1
1591096/0001564590-17-011561/lens-8k_20170523.html,1,1
770906/0000770906-09-000007/-index-headers.html,1,1
1053532/0001193125-04-025942/-index-headers.html,1,1
711422/0000711422-04-000002/R1.htm,1,1
1397187/0001397187-15-000060/Financial_Report.xls,1,1
1541401/0001209191-16-146725/gtm.start,1,1
1011659/0001085146-17-001090/infotable.xml,1,1
778438/0001246360-13-000050/.txt,1,1
1235010/0001179110-17-002092/edgar.html,1,1
1366826/0001096906-10-000361/R1.htm,1,1
1410098/0001654954-17-005933/Financial_Report.xlsx,1,1
1012569/0001012569-17-000007/gtm.js,1,1
1422203/0000950133-09-000946/R1.htm,1,1
1012569/0001012569-17-000025/gtm.start,1,1
757440/0000826733-96-000020/-index-headers.html,1,1
1601704/0001601704-14-000991/primary_doc.xml,1,1
1232634/9999999997-13-009251/.hdr.sgml,1,1
51143/0001181431-07-031223/-index-headers.html,1,1
844161/0001558370-17-004961/Financial_Report.xls,1,1
51143/0001181431-03-025033/-index-headers.html,1,1
836687/0000837276-04-000330/-index-headers.html,1,1
51143/0001181431-06-062664/-index-headers.html,1,1
914374/0000928385-99-001377/-index-headers.html,1,1
933777/0001206774-06-000631/R1.htm,1,1
1525221/0000902664-17-001089/gtm.start,1,1
818652/9999999997-15-010569/.hdr.sgml,1,1
883980/9999999997-15-014094/.hdr.sgml,1,1
768835/0000768835-17-000029/wf-form4_148952236836813.html,1,1
1623550/0001623550-14-000002/xslFormMA-I_X01/style.css,1,1
51143/0001181431-04-033283/-index-headers.html,1,1
70858/0000932440-11-000438/-index-headers.html,1,1
1171662/0000950144-08-002822/-index-headers.html,1,1
1289490/0000914208-17-000277/gtm.start,1,1
914139/0000914139-17-000028/Financial_Report.xls,1,1
101829/0000101829-00-000035/0007.txt,1,1
51143/0001181431-06-055558/-index-headers.html,1,1
1029199/0001029199-16-000224/gtm.start,1,1
1409775/0001409775-17-000029/R11.htm,1,1
1017918/0001140361-12-007619/-index-headers.html,1,1
78003/0001225208-17-007198/doc4.html,1,1
1535706/0001193125-16-518176/R1.htm,1,1
163829/0001558370-16-009948/mcft-20161002.xml,1,1
157694/0001576940-16-000062/ccs-20160630.xml,1,1
1257640/0000059255-12-000235/-index-headers.html,1,1
65984/0000065984-17-000035/gtm.js,1,1
1677551/0001677551-17-000011/primary_doc.xml,1,1
1662672/0001021432-17-000128/Financial_Report.xlsx,1,1
1168861/0001168861-04-000019/R1.htm,1,1
891106/9999999997-13-009748/.hdr.sgml,1,1
33185/0001225208-17-004316/gtm.js,1,1
1477049/0001047469-13-003531/R1.htm,1,1
846814/0000950152-97-002174/.txt,1,1
1012569/0001193125-16-795197/gtm.js,1,1
1171662/0001209191-14-033086/-index-headers.html,1,1
914374/0001125282-07-000382/-index-headers.html,1,1
1178879/0001104659-17-041949/report.css,1,1
1304806/0000905148-05-002026/R1.htm,1,1
1122411/0000950103-10-002622/-index-headers.html,1,1
717605/0000950172-00-001738/0003.txt,1,1
1001115/0001181431-14-005956/-index-headers.html,1,1
1381591/0001381591-10-000005/primary_doc.xml,1,1
1173733/0001057058-08-000037/gtm.start,1,1
946661/0001193125-05-113030/R1.htm,1,1
1630933/0001630933-17-000002/gtm.js,1,1
1436872/0001360865-09-000051/R1.htm,1,1
1219370/0001282695-08-000102/R1.htm,1,1
1119087/0001119087-12-000004/primary_doc.xml,1,1
1058090/0001058090-17-000021/xsl/FilingSummary.xml,1,1
1445235/0001062993-13-001927/R1.htm,1,1
1364085/0001193125-10-041621/R1.htm,1,1
1159152/0000892569-08-000975/R1.htm,1,1
1543658/0001543658-12-001504/primary_doc.xml,1,1
1001115/0001181431-11-017076/-index-headers.html,1,1
879526/0000879526-10-000045/-index-headers.html,1,1
1065223/0001004878-09-000285/.hdr.sgml,1,1
105006/0000950005-99-000505/-index-headers.html,1,1
870826/0000950124-98-000085/EX-10.6,1,1
1602078/0001553350-17-000806/R39.htm,1,1
1557711/0001104659-16-108318/R1.htm,1,1
1013536/0001013536-17-000013/primary_doc.html,1,1
1117795/0001193125-15-145750/R1.htm,1,1
1026662/0001104659-08-042861/gtm.start,1,1
1619227/0001594062-16-000505/R1.htm,1,1
1577670/0001577670-17-000004/ladr-20161231x10k.htm,1,1
839948/0000839947-06-000049/R1.htm,1,1
49754/0001445305-11-003217/Financial_Report.xlsx,1,1
1290170/0001127602-17-000416/form4.html,1,1
1541401/0001193125-16-544971/gtm.js,1,1
1041400/0000950134-04-004363/R1.htm,1,1
895519/0001012975-00-000132/0002.txt,1,1
1051828/0000065100-01-000025/0001.txt,1,1
910267/0000912057-00-019595/-index-headers.html,1,1
1516559/0001165527-16-000840/R1.htm,1,1
1224006/0001224006-11-000006/.txt,1,1
1472322/0001144204-17-027533/infotable.html,1,1
51143/0001181431-07-051168/-index-headers.html,1,1
14272/0000014272-08-000112/cal844.html,1,1
878770/9999999997-15-002527/.txt,1,1
895106/9999999997-14-011428/.txt,1,1
836687/0000836687-08-000121/-index-headers.html,1,1
1018724/0001193125-06-022482/-index-headers.html,1,1
1671083/0001540639-17-000228/FilingSummary.xml,1,1
1452384/0001398432-11-000117/.txt,1,1
28412/0001193125-10-055368/-index-headers.html,1,1
36520/9999999997-12-013652/.hdr.sgml,1,1
1050112/0000950172-98-000350/.hdr.sgml,1,1
1526520/0001193125-17-214892/Financial_Report.xlsx,1,1
823876/0000927016-00-002725/0002.txt,1,1
928022/0000928022-17-000023/cpe-20161231x10k.htm,1,1
1575345/0001161697-17-000296/Financial_Report.xlsx,1,1
1107470/0001169232-04-003158/R1.htm,1,1
1013021/0000902561-00-000328/0001.txt,1,1
29905/0001424543-13-000007/.txt,1,1
1202294/0001609351-17-000050/wf-form4_149643399237232.html,1,1
4073/0001193125-16-601450/mtlqq-20160331.xml,1,1
1166691/0001225208-17-000662/doc4.html,1,1
19469/0000949377-07-000023/-index-headers.html,1,1
1624899/0001624899-17-000006/ste-20170331x10k.htm,1,1
35659/0001354488-16-007139/ttii-20150930.xml,1,1
151058/0001510580-16-000004/kite-20160930.xml,1,1
79179/0000079179-11-000209/primary_doc.xml,1,1
813920/0000813920-13-112872/primary_doc.xml,1,1
1131457/0001193125-10-224197/vane.consult.1997.12.01.shtml,1,1
1579157/0001564590-17-013080/Financial_Report.xls,1,1
1365324/0001085146-17-001377/form13fInfoTable.html,1,1
1638064/0001638064-15-000003/primary_doc.xml,1,1
9466/0001004440-00-000020/0003.txt,1,1
51143/0001181431-06-044516/-index-headers.html,1,1
1666338/0001666338-16-000009/primary_doc.xml,1,1
1364714/0000950136-08-001567/R1.htm,1,1
1687314/0001687314-17-000002/gtm.start,1,1
716054/0001047469-04-009648/R1.htm,1,1
789019/0001193099-10-000102/-index-headers.html,1,1
1703038/0001213900-17-006903/Financial_Report.xls,1,1
128363/0001283630-16-000104/acc-20160331.xml,1,1
1293971/0001193125-17-216464/Financial_Report.xls,1,1
1048695/0001048695-17-000014/gtm.js,1,1
1062623/0001005229-00-000006/0001.txt,1,1
1393371/0001121781-11-000156/R1.htm,1,1
1045425/0001564590-17-007941/Financial_Report.xls,1,1
1697255/0001697255-17-003561/primary_doc.xml,1,1
49279/0001193125-13-097812/R1.htm,1,1
69733/0000921895-16-005217/R1.htm,1,1
916457/0001140361-09-011796/-index-headers.html,1,1
1053532/0000913414-05-000668/-index-headers.html,1,1
745732/0000745732-16-000053/Financial_Report.xls,1,1
839923/0001104659-03-022949/-index-headers.html,1,1
51143/0001181431-11-000023/-index-headers.html,1,1
899757/0000950168-01-000713/0005.txt,1,1
948850/0000948850-09-000277/primary_doc.xml,1,1
1580732/0001193125-14-056089/stiller-consult-2013-06-19.shtml,1,1
66025/0000066025-00-000005/0008.txt,1,1
1296314/0000905148-05-001897/R1.htm,1,1
1328650/0001140361-09-005355/doc1.html,1,1
1606366/0001564590-16-018275/gtm.js,1,1
1022408/0001140361-16-082019/gtm.js,1,1
1580608/0001193125-17-216844/R3.htm,1,1
878526/0001012870-00-004497/0007.txt,1,1
1596822/0001596822-14-000001/primary_doc.xml,1,1
35613/0000356130-17-000048/emci-20161231.xml,1,1
1138169/0001354488-10-001457/R1.htm,1,1
51143/9999999997-14-004210/-index-headers.html,1,1
909281/0000909281-17-000064/Financial_Report.xls,1,1
4057/0001477932-16-011909/job-20160630.xml,1,1
1415404/0001444900-17-000003/gtm.start,1,1
836687/0000836687-07-000058/-index-headers.html,1,1
1086141/0001277506-05-000010/R1.htm,1,1
1554906/0001517126-14-000285/.hdr.sgml,1,1
51143/0001181431-07-008230/-index-headers.html,1,1
51143/0001181431-13-057673/-index-headers.html,1,1
19617/0000891092-08-002691/-index-headers.html,1,1
922521/0000922521-16-000059/gtm.start,1,1
201283/0001047469-12-002114/-index-headers.html,1,1
888491/0000888491-00-000077/0004.txt,1,1
1093942/0001093942-05-000002/R1.htm,1,1
1614544/0001614544-14-027303/primary_doc.xml,1,1
794367/0000794367-12-000157/Financial_Report.xlsx,1,1
811596/0000900421-01-000011/0006.htm,1,1
1480295/0001480295-11-000021/primary_doc.xml,1,1
89439/0000089439-07-000024/primary_doc.html,1,1
146547/0001354488-16-008067/shmp-20160331.xml,1,1
778438/0001246360-13-000128/.hdr.sgml,1,1
1012569/0001012569-16-000183/gtm.js,1,1
1237746/0001193125-16-634701/R1.htm,1,1
853456/0001104659-07-024092/R1.htm,1,1
51143/0001181431-05-060473/-index-headers.html,1,1
1427437/0000065984-14-000253/gtm.js,1,1
949260/0001081316-05-000038/R1.htm,1,1
51143/0001181431-10-021832/-index-headers.html,1,1
1559157/0001493152-17-007234/Financial_Report.xls,1,1
736314/0001072588-99-000108/-index-headers.html,1,1
1403602/0001185185-09-000333/R1.htm,1,1
14195/0001225208-12-017948/-index-headers.html,1,1
790359/0000790359-01-000011/0007.txt,1,1
1051249/0000916641-01-000505/0001.txt,1,1
836564/0001019687-13-003875/-index-headers.html,1,1
1592000/0001104659-17-041851/Financial_Report.xlsx,1,1
277871/9999999997-12-007388/.txt,1,1
1137547/0001628280-17-004136/xslF345X03/doc1.xml,1,1
33185/0001225208-17-004322/gtm.js,1,1
51143/0000051143-03-000010/-index-headers.html,1,1
35613/0000356130-16-000317/emci-20160630.xml,1,1
1022408/0001140361-16-080920/gtm.js,1,1
31462/0001179110-17-005632/edgar.html,1,1
1040587/0000894189-00-000641/0023.txt,1,1
1229115/0001520896-11-000023/.txt,1,1
837579/0000950124-00-001162/-index-headers.html,1,1
878526/0001012870-01-000454/0012.txt,1,1
1337749/0000930413-07-005701/R1.htm,1,1
858339/0000950112-95-001557/-index-headers.html,1,1
1131806/0001131806-04-000070/R1.htm,1,1
789547/0001067312-00-000329/0006.txt,1,1
812128/0000812128-01-000016/0005.txt,1,1
1398488/0001161697-11-000336/R1.htm,1,1
1666495/0001666495-16-001135/primary_doc.xml,1,1
1026662/0001104659-09-056389/gtm.start,1,1
135579/0001564590-16-024324/isco-20160630.xml,1,1
1403568/0001193125-12-382984/Financial_Report.xlsx,1,1
922521/0000921895-16-006401/gtm.start,1,1
880431/0001036050-00-001533/0002.txt,1,1
130714/0001213900-16-016359/lmnk-20160630.xml,1,1
355804/0000711642-05-000071/R1.htm,1,1
1376793/0001144204-16-111526/R1.htm,1,1
1189077/0001498710-17-000024/wf-form4_148546660150410.html,1,1
165213/0001193125-16-612779/ntla-20160331.xml,1,1
716612/0000950124-94-001376/EX-10.2,1,1
946678/0000950123-04-008028/R1.htm,1,1
20629/0000020629-17-000065/primary_doc.xml,1,1
883979/0001015402-00-003012/0010.txt,1,1
914160/0000016918-00-000016/0006.txt,1,1
915800/0000946275-00-000573/0002.txt,1,1
1048695/0001209191-16-135048/gtm.js,1,1
1439766/9999999997-08-031628/gtm.start,1,1
879526/0000950137-04-003350/-index-headers.html,1,1
743884/0000743884-00-000013/0006.txt,1,1
1009254/0001009254-12-000008/gtm.start,1,1
"",1,1
60876/0000927016-01-001839/0002.txt,1,1
1062814/0001308179-07-000065/R1.htm,1,1
1131806/0001131806-04-000012/R1.htm,1,1
1012271/0000950144-97-010217/.txt,1,1
1110647/0001193125-12-151293/-index-headers.html,1,1
7323/0000065984-16-000716/gtm.start,1,1
1374128/0001235802-17-000017/gtm.js,1,1
51143/0001181431-12-054712/-index-headers.html,1,1
1281120/0000905148-07-002957/R1.htm,1,1
1456212/0001078782-11-000856/R1.htm,1,1
1578809/9999999997-17-000365/gtm.js,1,1
51143/0001181431-06-066813/-index-headers.html,1,1
911987/9999999997-07-038905/.hdr.sgml,1,1
1277902/0001181431-13-063418/-index-headers.html,1,1
875296/0001628280-17-006151/Financial_Report.xls,1,1
70538/0000070538-00-000034/0008.txt,1,1
51143/0001104659-11-056478/-index-headers.html,1,1
1118847/0001116502-09-000186/R1.htm,1,1
1660719/0001104659-17-041654/Financial_Report.xlsx,1,1
849486/0000849486-97-000283/.txt,1,1
1606366/0001209191-16-107352/gtm.start,1,1
66901/0000000000-16-082852/gtm.js,1,1
1017918/0001017918-07-000136/-index-headers.html,1,1
725394/0001047469-98-041317/EX-10.5,1,1
1506762/0001506762-10-000165/primary_doc.xml,1,1
1121044/9999999997-11-010634/.txt,1,1
1049129/0000950168-00-001715/0001.txt,1,1
1018724/0001294188-05-000007/-index-headers.html,1,1
1578809/0001178913-16-006198/gtm.js,1,1
1166691/0001225208-17-007139/doc4.html,1,1
1509892/0001144204-13-028356/Financial_Report.xlsx,1,1
51143/0001181431-03-033291/-index-headers.html,1,1
1130284/0000950129-05-009175/R1.htm,1,1
1482550/0001019687-11-001796/R1.htm,1,1
1700933/0001700933-17-000036/primary_doc.xml,1,1
1012569/0001012569-16-000187/gtm.start,1,1
1574200/0001209191-14-071177/gtm.js,1,1
1588956/0001588956-14-045149/primary_doc.xml,1,1
1101239/0001645635-17-000013/gtm.start,1,1
1643303/0001213900-17-002037/R1.htm,1,1
1101239/0001645635-17-000028/gtm.js,1,1
878802/0001185185-10-000379/R1.htm,1,1
1560338/0001560338-12-000001/primary_doc.xml,1,1
1360901/0001209191-16-141157/gtm.js,1,1
1490281/0001047469-11-007178/major.consult.2000.06.07.shtml,1,1
18808/9999999997-11-005898/.hdr.sgml,1,1
832428/0000832428-01-000003/0005.txt,1,1
898904/0000898904-01-000006/0080.txt,1,1
1707133/0001707133-17-000002/primary_doc.xml,1,1
1066042/0000899797-06-000204/R1.htm,1,1
906465/0000743530-00-000030/0004.txt,1,1
1265267/0000770944-04-000004/R1.htm,1,1
1308523/0001606587-17-000168/primary_doc.html,1,1
80424/0000080424-00-000040/0005.txt,1,1
1001082/0001279025-17-000004/edgar.html,1,1
1495191/0001393905-11-000368/R1.htm,1,1
794367/0000794367-00-000016/0004.txt,1,1
1023876/0001023876-00-000008/0001.txt,1,1
1012569/0001193125-16-795197/gtm.start,1,1
1018840/0000950123-11-030172/Financial_Report.xlsx,1,1
51143/0001181431-06-053432/-index-headers.html,1,1
1410875/0001410875-09-030450/primary_doc.xml,1,1
65984/0000065984-17-000050/gtm.start,1,1
1553079/0001628280-15-003760/gtm.start,1,1
901899/0000901899-06-000141/primary_doc.xml,1,1
869688/0000869688-07-009375/primary_doc.xml,1,1
1023731/0001023731-12-000075/-index-headers.html,1,1
1281922/0001179110-14-006128/-index-headers.html,1,1
860546/0000912057-00-012064/EX-10.6,1,1
1506814/0001391609-17-000087/Financial_Report.xlsx,1,1
94056/0001144204-09-018361/R1.htm,1,1
72491/0000724910-16-000077/nvec-20160930.xml,1,1
779681/0001144204-04-023178/R1.htm,1,1
1293135/0001157523-11-001535/R1.htm,1,1
1550447/0001550447-12-000069/primary_doc.xml,1,1
1059425/0001125282-01-001011/0001.txt,1,1
1632053/0001594062-17-000105/Financial_Report.xlsx,1,1
1365485/0001020242-07-000468/R1.htm,1,1
51143/0001181431-05-041687/-index-headers.html,1,1
836687/0000836687-07-000308/-index-headers.html,1,1
74778/0001047862-00-000054/0002.txt,1,1
51143/0001181431-03-023255/-index-headers.html,1,1
66901/0000065984-17-000067/gtm.js,1,1
1001115/0000790502-14-000036/-index-headers.html,1,1
911650/0001437749-12-011786/.txt,1,1
790183/0000950116-01-000474/0002.txt,1,1
1017918/0001017918-02-000058/-index-headers.html,1,1
1017413/0000950142-14-000718/R1.htm,1,1
813964/0001035704-00-000453/0010.txt,1,1
1358096/0001358096-07-000001/thirteenfhr.txt,1,1
1597846/0001493152-16-008476/R1.htm,1,1
1681312/0001021432-17-000122/Financial_Report.xlsx,1,1
1541401/0001209191-16-125199/gtm.js,1,1
97745/0000097745-16-000043/tmo201610k.htm,1,1
807882/0000807882-01-000004/0002.txt,1,1
1380124/0001193125-11-237924/morton.consult.2000.12.15.shtml,1,1
912615/0001181431-09-052303/rrd257620.html,1,1
82267/9999999997-13-009763/.hdr.sgml,1,1
1012569/0001193125-17-143351/gtm.start,1,1
719529/0001032210-00-001574/0002.txt,1,1
1333170/0001246360-17-001871/form.html,1,1
311337/0001047469-10-001825/R1.htm,1,1
1062780/0000912057-01-537512/.hdr.sgml,1,1
1271230/0001271230-05-000004/R1.htm,1,1
891285/0001047469-99-012529/EX-10.6,1,1
1073194/9999999997-16-018043/.txt,1,1
811713/0001193125-09-093891/-index-headers.html,1,1
1121257/0001387131-14-001830/-index-headers.html,1,1
62996/0000950152-08-009834/-index-headers.html,1,1
806817/0001206774-10-000938/R1.htm,1,1
752431/0001005477-00-004941/0004.txt,1,1
836687/0000836687-09-000192/-index-headers.html,1,1
797313/0001144204-04-020743/R1.htm,1,1
1318342/0001398344-17-003503/xsl/FilingSummary.xml,1,1
1049502/0001127602-08-011018/form4.html,1,1
1091748/0000899243-17-006719/doc4.html,1,1
1350886/0001144204-07-042867/R1.htm,1,1
1576151/0001576151-14-000001/gtm.start,1,1
1478332/0001078782-17-000524/Financial_Report.xls,1,1
67716/0000067716-00-000022/0004.txt,1,1
723906/0001019687-01-000526/0007.txt,1,1
51143/0001181431-07-031240/-index-headers.html,1,1
1018724/0001359804-13-000023/-index-headers.html,1,1
1539903/0001539903-12-000001/primary_doc.xml,1,1
1294535/0000950129-06-008795/R1.htm,1,1
1101239/0001645635-17-000041/gtm.start,1,1
70858/0001204459-11-002894/exhibit99-1.htm,1,1
48595/0000950153-99-001394/EX-10.1,1,1
1650664/0000899243-16-028808/gtm.js,1,1
1057051/0001057051-01-000001/0001.txt,1,1
878522/0000906280-00-000216/0015.txt,1,1
1001039/0001225208-11-011079/-index-headers.html,1,1
824104/0001019687-00-001512/0008.txt,1,1
849869/0000849869-11-000015/-index-headers.html,1,1
316300/0000316300-09-000024/-index-headers.html,1,1
1525221/0001525221-16-000094/gtm.start,1,1
927066/0001181431-04-030077/-index-headers.html,1,1
883324/0000912057-00-012269/EX-10.8,1,1
1459862/0001086364-12-002550/gtm.start,1,1
1128361/0001128361-17-000007/FilingSummary.xml,1,1
1365821/0001056404-07-001492/R1.htm,1,1
837852/0001571049-17-005105/t1701598_x2.html,1,1
35302/0000353020-17-000007/aegn-20161231.xml,1,1
1061288/0001062993-16-009320/R1.htm,1,1
1513884/0001513884-12-024822/primary_doc.xml,1,1
1290914/0001174947-08-000137/R1.htm,1,1
1660312/0001660312-15-000001/primary_doc.xml,1,1
47111/0000047111-15-000010/a2016_formx10-k.htm,1,1
732834/0001181431-08-036466/rrd209323.html,1,1
1399587/0001399587-16-004473/primary_doc.xml,1,1
1426945/0001104659-16-149624/gtm.js,1,1
777001/0000777001-08-000067/-index-headers.html,1,1
51143/0001181431-06-060914/-index-headers.html,1,1
51143/0001181431-05-011929/-index-headers.html,1,1
160075/0001477932-16-010180/medr-20160331.xml,1,1
1097077/0001193125-17-128536/xsl/FilingSummary.xml,1,1
826918/0001036050-00-002005/0011.txt,1,1
1050112/0000950172-98-000356/.hdr.sgml,1,1
789547/0001067312-00-000329/0003.txt,1,1
1017918/0001017918-99-000019/-index-headers.html,1,1
1380870/0001056404-07-001649/R1.htm,1,1
1347835/0001347835-12-000004/primary_doc.xml,1,1
98222/0001193125-07-196243/-index-headers.html,1,1
1326364/0001144204-12-045514/-index-headers.html,1,1
1059761/0001193125-05-190704/R1.htm,1,1
276189/0000276189-00-000031/0007.txt,1,1
1166347/0001104659-04-032668/R1.htm,1,1
829499/0000950137-08-012495/R1.htm,1,1
745463/0001103132-05-000041/mit8k0.htm,1,1
1316944/0001316944-17-000142/report.css,1,1
861838/0001179110-17-000514/edgar.html,1,1
19469/0000940400-00-000413/0013.txt,1,1
869295/0001047469-99-035353/-index-headers.html,1,1
1024735/0001044336-01-000013/0001.txt,1,1
1427437/0000065984-16-000462/gtm.js,1,1
1189930/0001209191-17-007219/gtm.js,1,1
798081/0001144204-17-000443/v456210_form4.html,1,1
948708/0000892569-97-000900/-index-headers.html,1,1
852772/0000852772-16-000126/Financial_Report.xls,1,1
78066/0000950153-00-000736/EX-10.13,1,1
732412/0000912057-00-016587/EX-10.9,1,1
